negeri,parlimen,calon,parti/gabungan,undi,majoriti
perak,bagan serai,DATUK USTAZ IDRIS BIN AHMAD,Perikatan Nasional,33753,18551
perak,bagan serai,HAJI ZUL HELMI GHAZALI,Barisan Nasional,15202,
perak,bagan serai,SITI AISHAH BINTI SHAIK ISMAIL,Pakatan Harapan,13195,
perak,bagan serai,HAJI AHMAD LUQMAN,PARTI PEJUANG TANAHAIR,383,
