negeri,parlimen,calon,parti/gabungan,undi,majoriti
sarawak,sibu,OSCAR LING CHAI YEW,PARTI TINDAKAN DEMOKRATIK,31287,7760
sarawak,sibu,CLARENCE TING ING HORH,Gabungan Parti Sarawak,23527,
sarawak,sibu,WONG SOON KOH,PARTI SARAWAK BERSATU,11128,
