negeri,parlimen,calon,parti/gabungan,undi,majoriti
sabah,pensiangan,DATUK ARTHUR JOSEPH KURUP,Barisan Nasional,19623,5412
sabah,pensiangan,SANGKAR BIN RASAM,Pakatan Harapan,14211,
sabah,pensiangan,JEKERISON KILAN,PARTI KESEJAHTERAAN DEMOKRATIK MASYARAKAT,1640,
sabah,pensiangan,SITI NOORHASMAHWATTY OSMAN,PARTI WARISAN SABAH,1512,
sabah,pensiangan,JAMANI BIN DERIMIN,PARTI PEJUANG TANAHAIR,124,
