negeri,parlimen,calon,parti/gabungan,undi,majoriti
perak,ipoh timur,HOWARD LEE CHUAN HOW,Pakatan Harapan,57549,43888
perak,ipoh timur,NOR AFZAINIZAM BIN SALLEH,Perikatan Nasional,13661,
perak,ipoh timur,NG KAI CHEONG,Barisan Nasional,8570,
