negeri,parlimen,calon,parti/gabungan,undi,majoriti
kedah,sungai petani,DR. TAUFIQ BIN DATO' JOHARI,Pakatan Harapan,50580,1115
kedah,sungai petani,DR. ROBERT LING KUI EE,Perikatan Nasional,49465,
kedah,sungai petani,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,Barisan Nasional,27391,
kedah,sungai petani,HJ. MARZUKI YAHYA,PARTI PEJUANG TANAHAIR,2342,
kedah,sungai petani,TAN JOON LONG @ TAN CHOW KANG,PARTI RAKYAT MALAYSIA,226,
