negeri,parlimen,calon,parti/gabungan,undi,majoriti
pahang,bentong,YOUNG SYEFURA BINTI OTHMAN,Pakatan Harapan,25075,692
pahang,bentong,TAN SRI LIOW TIONG LAI,Barisan Nasional,24383,
pahang,bentong,DATUK ROSLAN HASSAN,Perikatan Nasional,16233,
pahang,bentong,WONG TACK,BEBAS,798,
pahang,bentong,ACHIK KHALIL,BEBAS,168,
