negeri,parlimen,calon,parti/gabungan,undi,majoriti
kedah,jerai,USTAZ SABRI BIN AZIT,Perikatan Nasional,49461,33192
kedah,jerai,DATO SERI DR. JAMIL KHIR BAHAROM,Barisan Nasional,16269,
kedah,jerai,ZULHAZMI BIN SHARIFF,Pakatan Harapan,15590,
kedah,jerai,DATUK NIZAM MAHSHAR,PARTI PEJUANG TANAHAIR,973,
