negeri,parlimen,calon,parti/gabungan,undi,majoriti
perak,tapah,DATUK SERI M. SARAVANAN,Barisan Nasional,18398,5064
perak,tapah,SARASWATHY KANDASAMI,Pakatan Harapan,13334,
perak,tapah,DATUK HAJI MUHAMMAD YADZAN BIN HAJI MOHAMMAD,Perikatan Nasional,12115,
perak,tapah,MIOR HAIDIR,PARTI PEJUANG TANAHAIR,335,
perak,tapah,MOHAMED AKBAR B. YASIN,PARTI WARISAN SABAH,200,
perak,tapah,M. KATHIRAVAN,BEBAS,99,
