negeri,parlimen,calon,parti/gabungan,undi,majoriti
sabah,libaran,SUHAIMI BIN NASIR,Barisan Nasional,22969,12618
sabah,libaran,DR PETER JR NAINTIN,Pakatan Harapan,10351,
sabah,libaran,SHARIF BOKRATA,PARTI WARISAN SABAH,9185,
sabah,libaran,JEFFRI @ AMAT PUDANG,PARTI PEJUANG TANAHAIR,826,
sabah,libaran,HJ. AMDAN BIN TUMPONG,BEBAS,659,
sabah,libaran,NORDIN BIN KHANI,PARTI PERPADUAN RAKYAT SABAH,541,
