negeri,parlimen,calon,parti/gabungan,undi,majoriti
negeri sembilan,jempol,DATO' HAJI SHAMSHULKAHAR BIN HAJI MOHD DELI,Barisan Nasional,30138,5857
negeri sembilan,jempol,NORWANI AHMAT,Pakatan Harapan,24281,
negeri sembilan,jempol,AFFENDY SALLEH,Perikatan Nasional,16722,
negeri sembilan,jempol,TAN SRI KHALID YUNUS,PARTI PEJUANG TANAHAIR,654,
