negeri,parlimen,calon,parti/gabungan,undi,majoriti
selangor,sepang,AIMAN ATHIRAH,Pakatan Harapan,56264,8949
selangor,sepang,DATUK SERI RINA HARUN,Perikatan Nasional,47315,
selangor,sepang,ANUAR BIN BASIRAN,Barisan Nasional,31097,
selangor,sepang,CHE ASMAH IBRAHIM,PARTI PEJUANG TANAHAIR,2337,
selangor,sepang,SHAHRUL AMRI MAT SARI,BEBAS,319,
selangor,sepang,DAUD LEONG,PARTI UTAMA RAKYAT,264,
selangor,sepang,M. MUNESWARAN,BEBAS,194,
selangor,sepang,NAGESWARAN RAVI,PARTI RAKYAT MALAYSIA,165,
