negeri,parlimen,calon,parti/gabungan,undi,majoriti
selangor,shah alam,AZLI YUSOF,Pakatan Harapan,61409,18095
selangor,shah alam,DR. AFIF BAHARDIN,Perikatan Nasional,43314,
selangor,shah alam,ISHAM JALIL,Barisan Nasional,28266,
selangor,shah alam,RAFIQUE RASHID,PARTI PEJUANG TANAHAIR,2781,
