negeri,parlimen,calon,parti/gabungan,undi,majoriti
terengganu,setiu,USTAZ ZUKIRNAIN ABD KADIR,PARTI ISLAM SE-MALAYSIA,50768,19032
terengganu,setiu,ABDUL RAHMAN BIN MAT YASIN,Barisan Nasional,31736,
terengganu,setiu,MOHAMAD BIN NGAH,Pakatan Harapan,2125,
terengganu,setiu,WAN ADNAN BIN WAN ALI,PARTI PEJUANG TANAHAIR,203,
