negeri,parlimen,calon,parti/gabungan,undi,majoriti
perlis,padang besar,RUSHDAN BIN RUSMI,Perikatan Nasional,24267,12514
perlis,padang besar,ZAHIDA BINTI ZARIK KHAN,Barisan Nasional,11753,
perlis,padang besar,KAPT (B) HJ MOHAMAD YAHAYA,Pakatan Harapan,7085,
perlis,padang besar,ZAHIDI BIN ZAINUL ABIDIN,BEBAS,1939,
perlis,padang besar,KO CHU LIANG,PARTI WARISAN SABAH,244,
