negeri,parlimen,calon,parti/gabungan,undi,majoriti
wp kuala lumpur,kepong,LIM LIP ENG,Pakatan Harapan,64308,61081
wp kuala lumpur,kepong,YAP ZHENG HOE,Barisan Nasional,3227,
wp kuala lumpur,kepong,PHAANG JING FATT,Perikatan Nasional,2795,
wp kuala lumpur,kepong,YEE POH PING,BEBAS,1461,
wp kuala lumpur,kepong,SHAUN YOUNG,PARTI WARISAN SABAH,528,
