negeri,parlimen,calon,parti/gabungan,undi,majoriti
kelantan,tumpat,DATO' KAK TAZ,PARTI ISLAM SE-MALAYSIA,65426,34793
kelantan,tumpat,DATO' CHE LAH (DCL),Barisan Nasional,30633,
kelantan,tumpat,HAJI WAN JO,Pakatan Harapan,7762,
kelantan,tumpat,ASRI ALI,PARTI BUMIPUTERA PERKASA MALAYSIA,593,
kelantan,tumpat,KHAIRUL AZUAN KAMARRUDIN,PARTI WARISAN SABAH,245,
