negeri,parlimen,calon,parti/gabungan,undi,majoriti
kedah,padang serai,ANANDA AK,BEBAS,0,
kedah,padang serai,DATO SIVARAJ CHANDRAN,Barisan Nasional,0,
kedah,padang serai,DATO' CIKGU AZMAN,Perikatan Nasional,0,
kedah,padang serai,HAMZAH ABD RAHMAN,PARTI PEJUANG TANAHAIR,0,
kedah,padang serai,KARUPAIYA MUTUSAMI,Pakatan Harapan,0,
kedah,padang serai,MOHD BAKHRI BIN HAJI HASHIM,PARTI WARISAN SABAH,0,
