negeri,parlimen,calon,parti/gabungan,undi,majoriti
johor,sekijang,DR. ZALIHA MUSTAFA,Pakatan Harapan,18941,1734
johor,sekijang,MD SALLEHEEN BIN MOHAMAD,Barisan Nasional,17207,
johor,sekijang,UZZAIR BIN ISMAIL,Perikatan Nasional,11612,
johor,sekijang,DR. MOHD ZOHAR,PARTI WARISAN SABAH,0,
johor,sekijang,SAIFUL FAIZAL,PARTI PEJUANG TANAHAIR,0,
