negeri,parlimen,calon,parti/gabungan,undi,majoriti
perak,parit buntar,USTAZ MISBAH,Perikatan Nasional,23223,5395
perak,parit buntar,DATUK SERI DR MUJAHID YUSOF RAWA,Pakatan Harapan,17828,
perak,parit buntar,CIKGU IMRAN,Barisan Nasional,11593,
perak,parit buntar,HJ ROHIJAS,PARTI PEJUANG TANAHAIR,259,
