negeri,parlimen,calon,parti/gabungan,undi,majoriti
selangor,gombak,AMIRUDIN SHARI,Pakatan Harapan,72267,12729
selangor,gombak,DATO' SERI AZMIN ALI,Perikatan Nasional,59538,
selangor,gombak,MEGAT ZULKARNAIN BIN OMARDIN,Barisan Nasional,30723,
selangor,gombak,DATUK DR. AZIZ JAMALUDIN,PARTI PEJUANG TANAHAIR,2223,
selangor,gombak,IR HJ ZULKIFLI,BEBAS,675,
