negeri,parlimen,calon,parti/gabungan,undi,majoriti
negeri sembilan,port dickson,DATO' SERI AMINUDDIN BIN HARUN,Pakatan Harapan,42013,23601
negeri sembilan,port dickson,DATUK P.KAMALANATHAN,Barisan Nasional,18412,
negeri sembilan,port dickson,CIKGU HAJI RAFIEI MUSTAPHA,Perikatan Nasional,18235,
negeri sembilan,port dickson,DR. AHMAD IDHAM BIN AHMAD NADZRI,PARTI PEJUANG TANAHAIR,1084,
negeri sembilan,port dickson,RANI KULUP,BEBAS,441,
