negeri,parlimen,calon,parti/gabungan,undi,majoriti
johor,segamat,R. YUNESWARAN,Pakatan Harapan,23437,5669
johor,segamat,TAN SRI M RAMASAMY,Barisan Nasional,17768,
johor,segamat,POOBALAN PONNUSAMY,Perikatan Nasional,8385,
johor,segamat,SYED HAIROUL,PARTI PEJUANG TANAHAIR,1062,
