negeri,parlimen,calon,parti/gabungan,undi,majoriti
pulau pinang,bayan baru,SIM TZE TZIN,Pakatan Harapan,55209,34902
pulau pinang,bayan baru,OH TONG KEONG,Perikatan Nasional,20307,
pulau pinang,bayan baru,SAW YEE FUNG,Barisan Nasional,13377,
pulau pinang,bayan baru,JEFF OOI,PARTI WARISAN SABAH,440,
pulau pinang,bayan baru,RAVINDER SINGH,PARTI RAKYAT MALAYSIA,251,
pulau pinang,bayan baru,KAN CHEE YUEN,BEBAS,124,
