negeri,parlimen,calon,parti/gabungan,undi,majoriti
terengganu,besut,DATUK ABE ZUL,PARTI ISLAM SE-MALAYSIA,49569,18666
terengganu,besut,DATUK HAJI NAWI MOHAMAD,Barisan Nasional,30903,
terengganu,besut,USTAZ AZIZ,Pakatan Harapan,4339,
terengganu,besut,DATO' IR. WAN NAZARI,PARTI PEJUANG TANAHAIR,553,
