negeri,parlimen,calon,parti/gabungan,undi,majoriti
pahang,maran,DATO SRI DR HJ ISMAIL B HJ ABD MUTTALIB,Perikatan Nasional,19600,1821
pahang,maran,SHAHANIZA SHAMSUDDIN,Barisan Nasional,17779,
pahang,maran,AHMAD SHUHOR AWANG,Pakatan Harapan,3547,
pahang,maran,MUHAMAD HAFIZ AL-HAFIZ,BEBAS,166,
