negeri,parlimen,calon,parti/gabungan,undi,majoriti
perak,tambun,ANWAR IBRAHIM,Pakatan Harapan,49625,3736
perak,tambun,AHMAD FAIZAL AZUMU @ PEJA,Perikatan Nasional,45889,
perak,tambun,AMINUDDIN HANAFIAH,Barisan Nasional,28140,
perak,tambun,ABDUL RAHIM TAHIR,PARTI PEJUANG TANAHAIR,1115,
