negeri,parlimen,calon,parti/gabungan,undi,majoriti
negeri sembilan,rembau,TOK MAT,Barisan Nasional,53075,19897
negeri sembilan,rembau,JUFITRI JOHA,Pakatan Harapan,33178,
negeri sembilan,rembau,HJ. NAZREE YUNUS,Perikatan Nasional,21875,
negeri sembilan,rembau,CIKGU TINA,PARTI SOSIALIS MALAYSIA,779,
negeri sembilan,rembau,RAMLY BIN AWALLUDIN,PARTI PEJUANG TANAHAIR,529,
