negeri,parlimen,calon,parti/gabungan,undi,majoriti
sarawak,lawas,HENRY SUM AGONG,Gabungan Parti Sarawak,11361,5677
sarawak,lawas,BARU BIAN,PARTI SARAWAK BERSATU,5684,
sarawak,lawas,HJ JAPAR BIN HJ SUYUT,Pakatan Harapan,1163,
