negeri,parlimen,calon,parti/gabungan,undi,majoriti
terengganu,hulu terengganu,DATO ROSOL WAHID,PARTI ISLAM SE-MALAYSIA,42190,15014
terengganu,hulu terengganu,CIKGU ROZI BIN MAMAT,Barisan Nasional,27176,
terengganu,hulu terengganu,CIKGU ALIAS ISMAIL,Pakatan Harapan,1740,
terengganu,hulu terengganu,MOHD KHADRI BIN ABDULLAH,PARTI PEJUANG TANAHAIR,182,
