negeri,parlimen,calon,parti/gabungan,undi,majoriti
negeri sembilan,tampin,MOHD ISAM BIN MOHD ISA,Barisan Nasional,23283,1276
negeri sembilan,tampin,FAIZ FADZIL,Pakatan Harapan,22007,
negeri sembilan,tampin,MEJAR (B) ABDUL HALIM,Perikatan Nasional,14962,
negeri sembilan,tampin,USTAZ ZAMANI IBRAHIM,PARTI PEJUANG TANAHAIR,781,
