negeri,parlimen,calon,parti/gabungan,undi,majoriti
pahang,bera,DATO SRI ISMAIL SABRI BIN YAAKOB,Barisan Nasional,31762,16695
pahang,bera,HAJI ABAS BIN AWANG,Pakatan Harapan,15067,
pahang,bera,DATO ASMAWI BIN HARUN,Perikatan Nasional,12719,
