negeri,parlimen,calon,parti/gabungan,undi,majoriti
johor,pasir gudang,HASSAN ABDUL KARIM,Pakatan Harapan,71233,31558
johor,pasir gudang,MOHAMAD FARID BIN ABDUL RAZAK,Perikatan Nasional,39675,
johor,pasir gudang,NOOR AZLEEN AMBROS,Barisan Nasional,37369,
johor,pasir gudang,MOHAMMAD RAFFI BERAN,PARTI PEJUANG TANAHAIR,1003,
