negeri,parlimen,calon,parti/gabungan,undi,majoriti
perak,gopeng,TAN KAR HING,Pakatan Harapan,55880,27148
perak,gopeng,MUHAMMAD FARHAN BIN ABDUL RAHIM,Perikatan Nasional,28732,
perak,gopeng,CALLY TING,Barisan Nasional,18393,
perak,gopeng,BALACHANDRAN A/L GOPAL,PARTI WARISAN SABAH,633,
