negeri,parlimen,calon,parti/gabungan,undi,majoriti
melaka,hang tuah jaya,ADAM ADLI,Pakatan Harapan,39418,8638
melaka,hang tuah jaya,MOHD RIDHWAN BIN MOHD ALI,Barisan Nasional,30780,
melaka,hang tuah jaya,MOHD AZRUDIN BIN MD IDRIS,Perikatan Nasional,23549,
melaka,hang tuah jaya,SHEIKH IKHZAN,PARTI PEJUANG TANAHAIR,739,
