negeri,parlimen,calon,parti/gabungan,undi,majoriti
sarawak,saratok,DATUK ALI BIJU,Perikatan Nasional,19223,8826
sarawak,saratok,GIENDAM JONATHAN TAIT,Gabungan Parti Sarawak,10397,
sarawak,saratok,IBIL JAYA,Pakatan Harapan,1221,
