negeri,parlimen,calon,parti/gabungan,undi,majoriti
perak,kampar,CHONG ZHEMIN,Pakatan Harapan,30467,14330
perak,kampar,LEE CHEE LEONG,Barisan Nasional,16137,
perak,kampar,JANICE WONG,Perikatan Nasional,12127,
perak,kampar,LEONG CHEOK LUNG ,PARTI WARISAN SABAH,655,
