negeri,parlimen,calon,parti/gabungan,undi,majoriti
kelantan,gua musang,MOHD AZIZI ABU NAIM,PARTI ISLAM SE-MALAYSIA,21826,163
kelantan,gua musang,TENGKU RAZALEIGH HAMZAH,Barisan Nasional,21663,
kelantan,gua musang,ASHARUN UJI ABE YO,Pakatan Harapan,4517,
kelantan,gua musang,DATO' DR. ADABI,PARTI PEJUANG TANAHAIR,371,
