negeri,parlimen,calon,parti/gabungan,undi,majoriti
sarawak,lanang,ALICE LAU KIONG YIENG,PARTI TINDAKAN DEMOKRATIK,30120,11544
sarawak,lanang,WONG CHING YONG,Gabungan Parti Sarawak,18576,
sarawak,lanang,PRISCILLA LAU,PARTI SARAWAK BERSATU,3663,
sarawak,lanang,DATO WONG TIING KIONG,BEBAS,587,
