negeri,parlimen,calon,parti/gabungan,undi,majoriti
sarawak,betong,DR. RICHARD RAPU,Gabungan Parti Sarawak,16479,11302
sarawak,betong,PATRICK KAMIS @ HJ KAMENG,Pakatan Harapan,5177,
sarawak,betong,HASBIE BIN SATAR,BEBAS,5057,
