negeri,parlimen,calon,parti/gabungan,undi,majoriti
sabah,kimanis,MOHAMAD BIN ALAMIN,Barisan Nasional,13004,3037
sabah,kimanis,DAUD BIN YUSOF,PARTI WARISAN SABAH,9967,
sabah,kimanis,AMAT BIN MD YUSOF,PARTI KESEJAHTERAAN DEMOKRATIK MASYARAKAT,4013,
sabah,kimanis,ROWINDY LAWRENCE ODONG,Pakatan Harapan,3931,
sabah,kimanis,YUSOP BIN OSMAN,PARTI PEJUANG TANAHAIR,153,
