negeri,parlimen,calon,parti/gabungan,undi,majoriti
johor,ledang,SYED IBRAHIM SYED NOH,Pakatan Harapan,33650,9769
johor,ledang,HAMIM SAMURI,Barisan Nasional,23881,
johor,ledang,ZAIDI HJ MAJID,Perikatan Nasional,22292,
johor,ledang,RAFIDAH RIDWAN,PARTI PEJUANG TANAHAIR,269,
johor,ledang,CIKGU YUNUS,BEBAS,140,
johor,ledang,ZAINAL BAHROM,BEBAS,75,
