negeri,parlimen,calon,parti/gabungan,undi,majoriti
melaka,tangga batu,BAKRI JAMALUDDIN,Perikatan Nasional,37406,8849
melaka,tangga batu,PROF. MADYA RUSNAH ALUAI,Pakatan Harapan,28557,
melaka,tangga batu,DATUK LIM BAN HONG,Barisan Nasional,25095,
melaka,tangga batu,GHAZALI BIN ABU,PARTI PEJUANG TANAHAIR,702,
melaka,tangga batu,SHAHRIL MAHMOOD,BEBAS,267,
