negeri,parlimen,calon,parti/gabungan,undi,majoriti
perak,bagan datuk,DATUK SERI AHMAD ZAHID HAMIDI,Barisan Nasional,16578,348
perak,bagan datuk,DATUK SERI SHAMSUL ISKANDAR MOHD AKIN,Pakatan Harapan,16230,
perak,bagan datuk,DR. MOHAMMAD FAIZ NA'AMAN,Perikatan Nasional,8822,
perak,bagan datuk,TAWFIK TUN DR ISMAIL,BEBAS,226,
