negeri,parlimen,calon,parti/gabungan,undi,majoriti
pulau pinang,kepala batas,DR USTAZAH MASTURA,Perikatan Nasional,28604,2867
pulau pinang,kepala batas,DATO' SRI REEZAL MERICAN BIN NAINA MERICAN,Barisan Nasional,25737,
pulau pinang,kepala batas,MUHAMMAD DANIAL ABDUL MAJEED,IKATAN DEMOKRATIK MALAYSIA,14214,
pulau pinang,kepala batas,USTAZ HAMIDI ABU HASSAN,PARTI PEJUANG TANAHAIR,747,
