negeri,parlimen,calon,parti/gabungan,undi,majoriti
selangor,sungai besar,CIKGU MUSLIMIN YAHAYA,Perikatan Nasional,19791,2721
selangor,sungai besar,HJ SAIPOLYAZAN M YUSOP,Pakatan Harapan,17070,
selangor,sungai besar,DATO' SRI JAMAL YUNOS,Barisan Nasional,13984,
selangor,sungai besar,DATO' ASMAWAR BIN SAMAT,PARTI PEJUANG TANAHAIR,225,
