negeri,parlimen,calon,parti/gabungan,undi,majoriti
johor,labis,PANG HOK LIONG,Pakatan Harapan,16133,2833
johor,labis,CHUA TEE YONG,Barisan Nasional,13300,
johor,labis,ALVIN CHANG,Perikatan Nasional,5312,
