negeri,parlimen,calon,parti/gabungan,undi,majoriti
perak,ipoh barat,M. KULA,Pakatan Harapan,63915,56667
perak,ipoh barat,AH NAN,Barisan Nasional,7248,
perak,ipoh barat,CHEK KWONG WENG,Perikatan Nasional,6815,
perak,ipoh barat,TAN SRI M KAYVEAS,BEBAS,378,
