negeri,parlimen,calon,parti/gabungan,undi,majoriti
melaka,jasin,TUAN GURU ZULKIFLI ISMAIL,Perikatan Nasional,27893,322
melaka,jasin,ROSLAN BIN AHMAD,Barisan Nasional,27571,
melaka,jasin,DATUK HARUN ,Pakatan Harapan,21674,
melaka,jasin,MOHD DAUD NASIR,PARTI PEJUANG TANAHAIR,460,
